product_id,product_link,Processor_Name,Processor_Generation,Clock_Speed,SSD_Capacity,RAM,Graphic_Processor,Graphic_Memory,Touchscreen,Screen_Size,Screen_Resolution,Refresh_Rate,price
COMGFWCYUH7DC4HB,https://www.flipkart.com/product/p/item?pid=COMGFWCYUH7DC4HB,Core i7,12th Gen,Base 2.3 GHz to 4.7 GHz,1 TB,16 GB,NVIDIA GeForce RTX 3050,4 GB,No,39.62 cm (15.6 inch),1920 x 1080 Pixel,144 Hz,"1,01,990"
COMG6AKVMUFMK7MS,https://www.flipkart.com/product/p/item?pid=COMG6AKVMUFMK7MS,Core i5,11th Gen,Max Frequency Up to 4.4 GHz,512 GB,8 GB,NVIDIA GeForce RTX 3050,4 GB,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,120 Hz,"71,990"
COMGMGXFJYYPHTPV,https://www.flipkart.com/product/p/item?pid=COMGMGXFJYYPHTPV,Ryzen 5 Quad Core,,2.8 GHz upto max turbo frequency at 4.3 Ghz,512 GB,8 GB,AMD Radeon AMD,,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,,"49,990"
COMGGBGRMHRYZYXK,https://www.flipkart.com/product/p/item?pid=COMGGBGRMHRYZYXK,Core i9,12th Gen,"Base 2.5 GHz, up to 5.0 GHz",1 TB,32 GB,NVIDIA GeForce RTX 3070,8 GB,No,40.64 cm (16 inch),3840 x 2400 Pixel,,"2,39,990"
COMG3Z7M7BWVWBHC,https://www.flipkart.com/product/p/item?pid=COMG3Z7M7BWVWBHC,Celeron Dual Core,,1.1 GHz with Turbo Boost Upto 2.8 GHz,,4 GB,Intel Integrated UHD 600,,No,29.46 cm (11.6 inch),1366 x 768 Pixels,,"20,990"
COMGG63HWNMXZKDF,https://www.flipkart.com/product/p/item?pid=COMGG63HWNMXZKDF,Core i5,12th Gen,"1.3 GHz upto Max 4.4 GHz,",512 GB,16 GB,Intel Integrated Iris Xe,,No,39.62 cm (15.6 inch),1920 x 1080 Pixel,,"61,490"
COMG666G8ETBWZUE,https://www.flipkart.com/product/p/item?pid=COMG666G8ETBWZUE,Ryzen 7 Octa Core,,3.2 GHz upto max turbo frequency at 4.4 Ghz,512 GB,16 GB,NVIDIA GeForce RTX 3050,4 GB,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,,"85,990"
COMGMGXFTYZZUJYW,https://www.flipkart.com/product/p/item?pid=COMGMGXFTYZZUJYW,Ryzen 5 Quad Core,,2.8 GHz upto max turbo frequency at 4.3 Ghz,512 GB,8 GB,AMD Radeon AMD,,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,,"56,990"
COMGFPGWRFMJZDHX,https://www.flipkart.com/product/p/item?pid=COMGFPGWRFMJZDHX,Ryzen 7 Octa Core,,3.2 GHz upto max turbo frequency at 4.7 Ghz,512 GB,16 GB,NVIDIA GeForce RTX 3050 Ti,4 GB,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,120 Hz,"1,05,990"
COMG9NYDHKR6PZ8W,https://www.flipkart.com/product/p/item?pid=COMG9NYDHKR6PZ8W,Core i3,10th Gen,1.2 GHz upto max turbo frequency at 3.4 Ghz,512 GB,8 GB,Intel Integrated UHD,,No,39.62 cm (15.6 inch),1920 x 1080 pixel,,"41,990"
COMGEY8WGGHKT7WZ,https://www.flipkart.com/product/p/item?pid=COMGEY8WGGHKT7WZ,Core i7,11th Gen,2.3 GHz upto Max turbo frequency at 4.6 Ghz,512 GB,8 GB,NVIDIA GeForce RTX 3050,4 GB,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,144 Hz,"67,990"
COMFYZC5URFMHTBA,https://www.flipkart.com/product/p/item?pid=COMFYZC5URFMHTBA,Core i7,11th Gen,4.80 GHz Max Turbo Frequency,1 TB,16 GB,NVIDIA GeForce GTX 1650 Ti Max-Q,4 GB,Yes,39.62 cm (15.6 inch),1920 x 1080 Pixel,,"1,35,990"
COMGZNMS5AHPF2GP,https://www.flipkart.com/product/p/item?pid=COMGZNMS5AHPF2GP,Celeron Dual Core,4th Gen,,256 GB,8 GB,Intel Integrated Intel UHD Graphics,,No,39.62 cm (15.6 inch),1920 x 1080 pixel,,"23,490"
COMGBHZBHNRMFBQT,https://www.flipkart.com/product/p/item?pid=COMGBHZBHNRMFBQT,Core i7,11th Gen,2.3 GHz upto max turbo frequency at 4.6 Ghz,512 GB,16 GB,NVIDIA GeForce RTX 3050 Ti,4 GB,No,39.62 cm (15.6 inch),1920 x 1080 Pixel,,"1,03,490"
COMGCNDPVSPNGDYQ,https://www.flipkart.com/product/p/item?pid=COMGCNDPVSPNGDYQ,Core i3,11th Gen,1.7 GHz upto max turbo frequency at 3.7 Ghz,512 GB,8 GB,Intel Integrated UHD,,Yes,35.56 cm (14 inch),1920 x 1080 Pixel,,"54,490"
COMGCNDPJXZUA9HM,https://www.flipkart.com/product/p/item?pid=COMGCNDPJXZUA9HM,Core i5,11th Gen,2.5 GHz upto max turbo frequency at 4.5 Ghz,512 GB,16 GB,Intel Integrated Iris Xe Graphics,,Yes,35.56 cm (14 inch),1920 x 1080 Pixel,,"72,990"
COMGZ4PN7CGG6SUD,https://www.flipkart.com/product/p/item?pid=COMGZ4PN7CGG6SUD,Core i7,11th Gen,.3 GHz upto 4.6 GHz,256 GB,16 GB,NVIDIA GeForce GTX 1650,4 GB,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,,"62,990"
COMGCWBEDBYGSMA6,https://www.flipkart.com/product/p/item?pid=COMGCWBEDBYGSMA6,Core i5,11th Gen,Base 3.2 GHz Turbo Boost Upto 4.5 GHz,512 GB,16 GB,Intel Integrated Iris Xe,,No,35.56 cm (14 inch),2160 x 1440 Pixel,,"54,990"
COMGH7VYRA4HRGYK,https://www.flipkart.com/product/p/item?pid=COMGH7VYRA4HRGYK,Core i5,12th Gen,1.3 GHz upto Max 4.4 GHz,512 GB,16 GB,Intel Integrated Iris Xe,,Yes,35.56 cm (14 Inch),1920 x 1080 Pixel,,"77,400"
COMGNP9PAR67CM7F,https://www.flipkart.com/product/p/item?pid=COMGNP9PAR67CM7F,Ryzen 5 Hexa Core,,3.3 Ghz. Turbo Upto 4.2 Ghz.,512 GB,16 GB,NVIDIA GeForce RTX 3050,4 GB,No,39.62 cm (15.6 inch),1920x1080$$Pixels pixel,144 Hz,"68,990"
COMGD436UHCV44GS,https://www.flipkart.com/product/p/item?pid=COMGD436UHCV44GS,Ryzen 7 Octa Core,,4.5,512 GB,16 GB,AMD Radeon Radeon Graphics,,Yes,35.56 cm (14 Inch),1920 x 1080 Pixels,,"88,990"
COMGJ75HPCZZ7GJM,https://www.flipkart.com/product/p/item?pid=COMGJ75HPCZZ7GJM,Core i7,12th Gen,"Base Frequency 3.50 GHz, Max Turbo Boost Upto 4.7 GHz",512 GB,16 GB,NVIDIA GeForce RTX 3050 Ti,4 GB,No,35.56 cm (14 Inch),1920 x 1080 Pixels,144 Hz,"1,67,990"
COMGMV6VXKZMNGGM,https://www.flipkart.com/product/p/item?pid=COMGMV6VXKZMNGGM,Core i5,12th Gen,3.3 GHz upto max turbo frequency at 4.4 Ghz,512 GB,8 GB,NVIDIA GeForce RTX 3050,4 GB,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,,"76,990"
COMG5UZBFZVTYRFN,https://www.flipkart.com/product/p/item?pid=COMG5UZBFZVTYRFN,Ryzen 5 Hexa Core,,2.1 GHz with Turbo Boost Upto 4 GHz,512 GB,8 GB,AMD Radeon Radeon,,No,39.62 cm (15.6 inch),1920 x 1080 Pixel,,"50,990"
COMGHF6JGRJTQEBY,https://www.flipkart.com/product/p/item?pid=COMGHF6JGRJTQEBY,Core i3,12th Gen,"Base Clock 3.30 Ghz, Max Turbo Boost Frequency Up to 4.40 GHz",512 GB,8 GB,Intel Integrated UHD,,Yes,35.56 cm (14 Inch),1920 x 1080 Pixel,,"49,990"
COMG9NYDSF4N74DN,https://www.flipkart.com/product/p/item?pid=COMG9NYDSF4N74DN,Core i5,11th Gen,2.4 GHz upto max turbo frequency at 4.2 Ghz,512 GB,8 GB,Intel Integrated UHD,2 GB,No,39.62 cm (15.6 inch),1920 x 1080 pixel,,"62,490"
COMGD436UHCV44GS,https://www.flipkart.com/product/p/item?pid=COMGD436UHCV44GS,Ryzen 7 Octa Core,,4.5,512 GB,16 GB,AMD Radeon Radeon Graphics,,Yes,35.56 cm (14 Inch),1920 x 1080 Pixels,,"88,990"
COMGHGYYZFXFDZJZ,https://www.flipkart.com/product/p/item?pid=COMGHGYYZFXFDZJZ,Ryzen 7 Octa Core,,3.2 GHz with Max Turbo Boost Frequency Up to 4.7 GHz,512 GB,16 GB,NVIDIA GeForce RTX 3050 Ti,4 GB,No,40.89 cm (16.1 Inch),1920 x 1080 Pixel,,"1,05,999"
COMGJ75HPCZZ7GJM,https://www.flipkart.com/product/p/item?pid=COMGJ75HPCZZ7GJM,Core i7,12th Gen,"Base Frequency 3.50 GHz, Max Turbo Boost Upto 4.7 GHz",512 GB,16 GB,NVIDIA GeForce RTX 3050 Ti,4 GB,No,35.56 cm (14 Inch),1920 x 1080 Pixels,144 Hz,"1,67,990"
COMG5UZBFZVTYRFN,https://www.flipkart.com/product/p/item?pid=COMG5UZBFZVTYRFN,Ryzen 5 Hexa Core,,2.1 GHz with Turbo Boost Upto 4 GHz,512 GB,8 GB,AMD Radeon Radeon,,No,39.62 cm (15.6 inch),1920 x 1080 Pixel,,"50,990"
COMGHF6JGRJTQEBY,https://www.flipkart.com/product/p/item?pid=COMGHF6JGRJTQEBY,Core i3,12th Gen,"Base Clock 3.30 Ghz, Max Turbo Boost Frequency Up to 4.40 GHz",512 GB,8 GB,Intel Integrated UHD,,Yes,35.56 cm (14 Inch),1920 x 1080 Pixel,,"49,990"
COMG9NYDSF4N74DN,https://www.flipkart.com/product/p/item?pid=COMG9NYDSF4N74DN,Core i5,11th Gen,2.4 GHz upto max turbo frequency at 4.2 Ghz,512 GB,8 GB,Intel Integrated UHD,2 GB,No,39.62 cm (15.6 inch),1920 x 1080 pixel,,"62,490"
COMGHGYYZFXFDZJZ,https://www.flipkart.com/product/p/item?pid=COMGHGYYZFXFDZJZ,Ryzen 7 Octa Core,,3.2 GHz with Max Turbo Boost Frequency Up to 4.7 GHz,512 GB,16 GB,NVIDIA GeForce RTX 3050 Ti,4 GB,No,40.89 cm (16.1 Inch),1920 x 1080 Pixel,,"1,05,999"
COMGHYYKNNVMKAPQ,https://www.flipkart.com/product/p/item?pid=COMGHYYKNNVMKAPQ,Ryzen 7 Octa Core,,3.2 GHz upto 4.7 GHz,512 GB,16 GB,NVIDIA GeForce RTX 3050 Ti,4 GB,Yes,41.15 cm (16.2 Inch),1920 x 1080 Pixel,,"1,22,560"
COMGZHZ7Z6PKFY5G,https://www.flipkart.com/product/p/item?pid=COMGZHZ7Z6PKFY5G,Ryzen 5 Quad Core,,,512 GB,16 GB,NA,,No,35.56 cm (14 inch),1920 x 1080$$Pixels pixel,,"52,722"
COMG69G2FNSS2MB2,https://www.flipkart.com/product/p/item?pid=COMG69G2FNSS2MB2,Core i5,11th Gen,"Base Frequency 2.40 GHz, Max Turbo Boost Frequency Up to 4.20 GHz",256 GB,8 GB,Intel Integrated Iris Xe,,No,39.62 cm (15.6 inch),1920 x 1080 Pixel,,"60,130"
COMGZ4PN8VW72TK2,https://www.flipkart.com/product/p/item?pid=COMGZ4PN8VW72TK2,Core i5,11th Gen,2.7Ghz upto 4.5 GHz,256 GB,16 GB,NVIDIA GeForce RTX 3050,4 GB,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,,"66,990"
COMGGZ23GZFCQFCZ,https://www.flipkart.com/product/p/item?pid=COMGGZ23GZFCQFCZ,Core i7,12th Gen,Max Turbo Boost at 4.7 GHz,1 TB,16 GB,NVIDIA GeForce RTX A1000,4 GB,No,40.64 cm (16 inch),2560 x 1660 Pixel,60 Hz,"1,04,990"
COMGJ75H2JJXNH9Z,https://www.flipkart.com/product/p/item?pid=COMGJ75H2JJXNH9Z,Core i7,12th Gen,3.2 GHz upto max turbo frequency at 4.7 Ghz,512 GB,16 GB,NVIDIA GeForce RTX 3060,6 GB,No,96.52 cm (38 cm),1920 x 1080 Pixel,165 Hz,"1,17,728"
COMFTPG2HYSS9TW3,https://www.flipkart.com/product/p/item?pid=COMFTPG2HYSS9TW3,Core i7,10th Gen,2.3 GHz with Turbo Boost Upto 5.1 GHz,1 TB,16 GB,NVIDIA GeForce RTX 2080 Super Max-Q,8 GB,No,39.62 cm (15.6 inch),1920 x 1080 Pixel,,"1,83,490"
COMGFKWMFWZX2WHY,https://www.flipkart.com/product/p/item?pid=COMGFKWMFWZX2WHY,Core i5,11th Gen,,512 GB,8 GB,Intel Integrated,,No,39.62 cm (15.6 inch),1920x1080$$Pixels pixel,,"53,490"
COMGHMKH33QNWCYT,https://www.flipkart.com/product/p/item?pid=COMGHMKH33QNWCYT,Core i5,12th Gen,,512 GB,16 GB,NVIDIA GeForce RTX RTX 3050Ti,4 GB,No,39.62 cm (15.6 inch),1020*1920 pixel,,"92,990"
COMFXV7SZ6DK2M8Q,https://www.flipkart.com/product/p/item?pid=COMFXV7SZ6DK2M8Q,Core i7,10th Gen,2.6 GHz with Turbo Boost Upto 5 GHz,2 TB,16 GB,NVIDIA GeForce RTX 2070 with Max-Q Design,8 GB,No,39.62 cm (15.6 inch),1920 x 1080 Pixel,,"1,54,990"
COMGFWCY9EZEZNFN,https://www.flipkart.com/product/p/item?pid=COMGFWCY9EZEZNFN,Ryzen 9 Octa Core,,Up to 4.9 GHz max boost,1 TB,16 GB,NVIDIA GeForce RTX 3060,6 GB,No,39.62 cm (15.6 inch),2560 x 1440 Pixel,165 Hz,"1,61,990"
COMGZUGT4H9ECY2X,https://www.flipkart.com/product/p/item?pid=COMGZUGT4H9ECY2X,Ryzen 5 Hexa Core,,3.3GHz Upto max turbo frequency at 4.2 GHz,512 GB,16 GB,NVIDIA GeForce GTX 1650,4 GB,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,,"58,990"
COMGEY8WZYTQCXMG,https://www.flipkart.com/product/p/item?pid=COMGEY8WZYTQCXMG,Core i7,11th Gen,2.3 GHz upto Max turbo frequency at 4.6 Ghz,512 GB,8 GB,NVIDIA GeForce GTX 1650 MAX Q,4 GB,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,144 Hz,"59,990"
COMGF3B77Q3Y5RRQ,https://www.flipkart.com/product/p/item?pid=COMGF3B77Q3Y5RRQ,Ryzen 3 Quad Core,,2.7 GHz upto max turbo frequency at 4.1 Ghz,512 GB,8 GB,AMD Radeon Radeon Graphics,,No,39.62 cm (15.6 Inch),1920 x 1080 Pixels,,"40,990"
COMGMV6VHN2GFBYB,https://www.flipkart.com/product/p/item?pid=COMGMV6VHN2GFBYB,Core i7,12th Gen,3.2 GHz upto max turbo frequency at 4.7 Ghz,512 GB,8 GB,NVIDIA GeForce RTX 3050,4 GB,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,,"86,990"
COMG5EAXKQ7ZH3TY,https://www.flipkart.com/product/p/item?pid=COMG5EAXKQ7ZH3TY,Core i3,11th Gen,3 GHz with Turbo Boost Upto 4.1 GHz,512 GB,8 GB,Intel Integrated UHD,,No,39.62 cm (15.6 inch),1920 x 1080 Pixel,,"44,490"
COMGFWCYYMRVCGNT,https://www.flipkart.com/product/p/item?pid=COMGFWCYYMRVCGNT,Ryzen 7 Octa Core,,3.2 GHz upto max turbo frequency at 4.7 Ghz,1 TB,16 GB,AMD Radeon AMD,,Yes,34.04 cm (13.4 Inch),3840 x 2400 Pixel,,"2,09,990"
COMGGFZHCHFBCHXX,https://www.flipkart.com/product/p/item?pid=COMGGFZHCHFBCHXX,Ryzen 3 Dual Core,,"2.6 GHz base clock, up to 3.5 GHz max",512 GB,8 GB,AMD Radeon Radeon,,No,39.62 cm (15.6 inch),1920 x 1080 Pixel,,"39,990"
COMGGJZFFQEAH6ZH,https://www.flipkart.com/product/p/item?pid=COMGGJZFFQEAH6ZH,Core i9,12th Gen,Up to 5.0 GHz,2 TB,32 GB,NVIDIA GeForce RTX 3080 Ti,16 GB,No,43.94 cm (17.3 inch),2560 x 1440 Pixel,240 Hz,"3,59,990"
COMG9FSFTNHYFTGF,https://www.flipkart.com/product/p/item?pid=COMG9FSFTNHYFTGF,Core i5,11th Gen,4.4,512 GB,8 GB,NVIDIA GeForce GTX GTX 1650,4 GB,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,,"67,490"
COMGHTE8XYZWJMPA,https://www.flipkart.com/product/p/item?pid=COMGHTE8XYZWJMPA,Core i5,11th Gen,Base Frequency 2.4 GHz with Turbo Boost Upto 4.2 GHz,512 GB,8 GB,Intel Integrated Iris Xe,,No,100.63 cm (39.62 cm),1920x1080 Pixels,,"49,490"
COMGH8YQNHNNDDQF,https://www.flipkart.com/product/p/item?pid=COMGH8YQNHNNDDQF,Core i3,11th Gen,1.70 GHz up to 4.10 GHz,512 GB,8 GB,Intel Integrated UHD,,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,,"45,990"
COMGG63HHFBZ2BZP,https://www.flipkart.com/product/p/item?pid=COMGG63HHFBZ2BZP,Athlon Dual Core,,2.3 GHz upto max turbo frequency at 3.2 Ghz,256 GB,8 GB,AMD Radeon AMD,,No,35.56 cm (14 inch),1366 x 768 Pixel,,"27,990"
COMGNHPJ4GGNZC3N,https://www.flipkart.com/product/p/item?pid=COMGNHPJ4GGNZC3N,Ryzen 7 Octa Core,10th Gen,,512 GB,16 GB,NVIDIA GeForce RTX 4GB NVIDIA GeForce RTX 3050,4 GB,No,39.62 cm (15.6 inch),1920 x 1080$$Pixels pixel,,"83,989"
COMGFM5BDH8MBRDH,https://www.flipkart.com/product/p/item?pid=COMGFM5BDH8MBRDH,Ryzen 7 Octa Core,,3.2 GHz upto max turbo frequency at 4.4 Ghz,512 GB,16 GB,NVIDIA GeForce RTX 3060,6 GB,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,,"97,990"
COMGNZBRZW29ZNRC,https://www.flipkart.com/product/p/item?pid=COMGNZBRZW29ZNRC,Core i3,12th Gen,,512 GB,8 GB,NA intel hd,,No,35.56 cm (14 inch),2880 x 1800 pixel,,"51,990"
COMGGSXMHKHRX7P3,https://www.flipkart.com/product/p/item?pid=COMGGSXMHKHRX7P3,Ryzen 7 Octa Core,,2.9 Ghz. Turbo Upto 4.2 Ghz.,512 GB,16 GB,NVIDIA GeForce RTX 3050,4 GB,No,39.62 cm (15.6 inch),1920 x 1080 pixel,144 Hz,"74,990"
COMGMGXFGF7ZTKHF,https://www.flipkart.com/product/p/item?pid=COMGMGXFGF7ZTKHF,Ryzen 3 Quad Core,,2.4 GHz upto max turbo frequency at 4.1 Ghz,512 GB,8 GB,AMD Radeon AMD,,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,,"47,990"
COMGDTTDMGMYVNBK,https://www.flipkart.com/product/p/item?pid=COMGDTTDMGMYVNBK,Core i7,12th Gen,Max Boost Frequency Upto 4.7 GHz,1 TB,16 GB,Intel Integrated Iris Xe,,No,39.62 cm (15.6 inch),1920 x 1080 Pixel,,"85,990"
COMGZS9GMHCJY9FF,https://www.flipkart.com/product/p/item?pid=COMGZS9GMHCJY9FF,Core i7,13th Gen,1.50 GHz up to 5.00 GHz,512 GB,16 GB,NVIDIA GeForce RTX 4050,6 GB,No,40.64 cm (16 Inch),1920 x 1200 Pixel,,"1,24,990"
COMGZ7YCWHTPFVYY,https://www.flipkart.com/product/p/item?pid=COMGZ7YCWHTPFVYY,Celeron Quad Core,11th Gen,1.1GHz - 2.8GHz,512 GB,8 GB,Intel Integrated UHD,,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,,"26,490"
COMG97ARZGJ5NKCJ,https://www.flipkart.com/product/p/item?pid=COMG97ARZGJ5NKCJ,Ryzen 5 Hexa Core,,3.3 GHz upto max turbo frequency at 4.2 Ghz,512 GB,8 GB,NVIDIA GeForce RTX 3050,4 GB,No,38.0 cm (14.96 Inch),1920 x 1080 pixel,,"66,990"
COMGHA9R6DDXZHWU,https://www.flipkart.com/product/p/item?pid=COMGHA9R6DDXZHWU,Core i3,11th Gen,Max Turbo Boost Frequency Up to 4.10 GHz,256 GB,8 GB,Intel Integrated UHD,,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,,"34,990"
COMGF3B75NKJGJNF,https://www.flipkart.com/product/p/item?pid=COMGF3B75NKJGJNF,Ryzen 3 Quad Core,,"Base Frequency 2.7 GHz, Max Turbo Frequency at 4.1 GHz",512 GB,8 GB,AMD Radeon AMD,,No,39.62 cm (15.6 inch),1920 x 1080 Pixels,,"41,890"
COMGCNDPPGYZEATY,https://www.flipkart.com/product/p/item?pid=COMGCNDPPGYZEATY,Ryzen 7 Octa Core,,3.2 GHz upto max turbo frequency at 4.4 Ghz,512 GB,16 GB,NVIDIA GeForce RTX 3050,4 GB,No,39.62 cm (15.6 inch),1920 x 1080 Pixel,120 Hz,"86,390"
COMGHAGNDSCB8WWQ,https://www.flipkart.com/product/p/item?pid=COMGHAGNDSCB8WWQ,Ryzen 3 Quad Core,,2.6 GHz with Turbo Boost Upto 3.8 GHz,512 GB,8 GB,AMD Radeon AMD,,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,,"38,990"
COMGFPEHZGNAGD3F,https://www.flipkart.com/product/p/item?pid=COMGFPEHZGNAGD3F,Core i3,11th Gen,1.7 GHz upto max turbo frequency at 4.1 Ghz,256 GB,8 GB,Intel Integrated UHD Graphics,,No,35.56 cm (14 inch),1920 x 1080 Pixel,,"39,999"
COMGZUGT3NMUDWFS,https://www.flipkart.com/product/p/item?pid=COMGZUGT3NMUDWFS,Ryzen 7 Octa Core,,3.2GHz upto max turbo frequency at 4.4 GHz,512 GB,16 GB,NVIDIA GeForce RTX 3050,4 GB,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,,"78,065"
COMGDD8QRAHJ2ZTP,https://www.flipkart.com/product/p/item?pid=COMGDD8QRAHJ2ZTP,Pentium Quad Core,,1.1 GHz upto max turbo frequency at 3.1 Ghz,256 GB,8 GB,Intel Integrated UHD,,No,39.62 cm (15.6 inch),1366 x 768 pixel,,"36,990"
COMGFPC3T4F5EGZM,https://www.flipkart.com/product/p/item?pid=COMGFPC3T4F5EGZM,Ryzen 3 Dual Core,3rd Gen,,512 GB,8 GB,AMD Radeon,,No,39.62 cm (15.6 inch),1920x1080$$Pixels pixel,,"35,399"
COMGA3HWJVQDZYGQ,https://www.flipkart.com/product/p/item?pid=COMGA3HWJVQDZYGQ,Core i5,11th Gen,2.4 GHz upto max turbo frequency at 4.2 Ghz,512 GB,8 GB,Intel Integrated Iris Xe,,No,39.62 cm (15.6 inch),1920 x 1080 pixel,,"55,490"
COMGFA5FCNKUTPHG,https://www.flipkart.com/product/p/item?pid=COMGFA5FCNKUTPHG,Ryzen 5 Hexa Core,,3.3 GHz with Max Turbo Boost Frequency Up to 4.5 GHz,512 GB,8 GB,NVIDIA GeForce RTX 3050,4 GB,No,40.89 cm (16.1 Inch),1920 x 1080 Pixel,,"78,680"
COMGZ7YCWHTPFVYY,https://www.flipkart.com/product/p/item?pid=COMGZ7YCWHTPFVYY,Celeron Quad Core,11th Gen,1.1GHz - 2.8GHz,512 GB,8 GB,Intel Integrated UHD,,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,,"26,490"
COMGFWCYHM7Y7EJS,https://www.flipkart.com/product/p/item?pid=COMGFWCYHM7Y7EJS,Ryzen 7 Octa Core,,3.2 GHz upto max turbo frequency at 4.7 Ghz,1 TB,32 GB,NVIDIA GeForce RTX 3050 Ti,4 GB,Yes,34.04 cm (13.4 Inch),3840 x 2400 Pixel,,"1,57,900"
COMGZUGTYNZFXNGG,https://www.flipkart.com/product/p/item?pid=COMGZUGTYNZFXNGG,Ryzen 5 Hexa Core,,3.3GHz Upto max turbo frequency at 4.2 GHz,512 GB,8 GB,NVIDIA GeForce RTX 3050,4 GB,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,,"63,990"
COMFY8QXWZVMGFQK,https://www.flipkart.com/product/p/item?pid=COMFY8QXWZVMGFQK,Core i3,10th Gen,1.2 GHz with Turbo Boost Upto 3.4 GHz,256 GB,8 GB,Intel Integrated UHD,,No,38.0 cm (14.96 Inch),1920 x 1080 Pixel,,"39,490"
COMGMV6VZVRQPVKA,https://www.flipkart.com/product/p/item?pid=COMGMV6VZVRQPVKA,Core i7,13th Gen,Max Turbo Frequency up to 5.0 GHz,1 TB,16 GB,Intel Integrated Iris Xe,,No,34.04 cm (13.4 Inch),1920 x 1200 Pixel,,"1,44,990"
COMGFWCYPVDVM8S3,https://www.flipkart.com/product/p/item?pid=COMGFWCYPVDVM8S3,Ryzen 9 Octa Core,,Up to 4.9 GHz max boost,1 TB,16 GB,NVIDIA GeForce RTX 3070 Ti,8 GB,No,39.62 cm (15.6 inch),2560 x 1440 Pixel,240 Hz,"1,89,990"
COMGG63HHFBZ2BZP,https://www.flipkart.com/product/p/item?pid=COMGG63HHFBZ2BZP,Athlon Dual Core,,2.3 GHz upto max turbo frequency at 3.2 Ghz,256 GB,8 GB,AMD Radeon AMD,,No,35.56 cm (14 inch),1366 x 768 Pixel,,"27,990"
COMGHR2J89DACRHH,https://www.flipkart.com/product/p/item?pid=COMGHR2J89DACRHH,Core i7,12th Gen,Max Turbo Boost Frequency Upto 4.7 GHz,512 GB,16 GB,NA,,No,34.29 cm (13.5 inch),3000 x 2000 Pixels,,"1,29,000"
COMGFPEHZGNAGD3F,https://www.flipkart.com/product/p/item?pid=COMGFPEHZGNAGD3F,Core i3,11th Gen,1.7 GHz upto max turbo frequency at 4.1 Ghz,256 GB,8 GB,Intel Integrated UHD Graphics,,No,35.56 cm (14 inch),1920 x 1080 Pixel,,"39,999"
COMGFA5FCNKUTPHG,https://www.flipkart.com/product/p/item?pid=COMGFA5FCNKUTPHG,Ryzen 5 Hexa Core,,3.3 GHz with Max Turbo Boost Frequency Up to 4.5 GHz,512 GB,8 GB,NVIDIA GeForce RTX 3050,4 GB,No,40.89 cm (16.1 Inch),1920 x 1080 Pixel,,"78,680"
COMGEY8WQXQVBTZB,https://www.flipkart.com/product/p/item?pid=COMGEY8WQXQVBTZB,Core i5,11th Gen,2.70 GHz Max Turbo Boost Frequency Up to 4.50 GHz,512 GB,8 GB,NVIDIA GeForce RTX 3050,4 GB,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,144 Hz,"62,990"
COMGDRNRY8YB3KEG,https://www.flipkart.com/product/p/item?pid=COMGDRNRY8YB3KEG,Core i5,11th Gen,2.4 GHz upto max turbo frequency at 4.2 Ghz,512 GB,8 GB,Intel Integrated Iris Xe,,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,,"47,990"
COMGA3HWJVQDZYGQ,https://www.flipkart.com/product/p/item?pid=COMGA3HWJVQDZYGQ,Core i5,11th Gen,2.4 GHz upto max turbo frequency at 4.2 Ghz,512 GB,8 GB,Intel Integrated Iris Xe,,No,39.62 cm (15.6 inch),1920 x 1080 pixel,,"55,490"
COMEWGGDGQDDSGPD,https://www.flipkart.com/product/p/item?pid=COMEWGGDGQDDSGPD,Core i5,7th Gen,2.5 GHz with Turbo Boost Upto 3.5 GHz,128 GB,8 GB,NVIDIA GeForce GTX 1050Ti,4 GB,No,39.62 cm (15.6 inch),1920 x 1080 Pixel,,"99,990"
