product_id,product_link,product_description,product_image
COMGBHKF9E65BFZP,https://www.flipkart.com/product/p/item?pid=COMGBHKF9E65BFZP,HP Chromebook x360 Intel Celeron Quad Core - (4 GB/64 GB EMMC Storage/Chrome OS) 14a-ca0504TU Thin and Light Laptop,https://rukminim1.flixcart.com/image/416/416/kzogn0w0/computer/j/u/m/14a-ca0504tu-thin-and-light-laptop-hp-original-imagbmt6dsjhwwhz.jpeg?q=70
COMGZYRYCB3JVMJS,https://www.flipkart.com/product/p/item?pid=COMGZYRYCB3JVMJS,HP 15s (2023) Ryzen 3 Dual Core 3250U - (8 GB/512 GB SSD/Windows 11 Home) 15s- eq1580AU Thin and Light Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/5/6/i/-original-imaggshd5zgfe8ev.jpeg?q=70
COMGHMH6JRYP56GE,https://www.flipkart.com/product/p/item?pid=COMGHMH6JRYP56GE,Lenovo IdeaPad Gaming 3 Ryzen 5 Hexa Core 5600H - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1650/120 Hz) Ideapad Gaming3 15ACH6D1 Gaming Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/v/k/d/14iau7-gaming-laptop-lenovo-original-imaghnq4zafgebtu.jpeg?q=70
COMGNRNVW3HHPXFD,https://www.flipkart.com/product/p/item?pid=COMGNRNVW3HHPXFD,HP Celeron Dual Core - (4 GB/128 GB EMMC Storage/Chrome OS) 15a- na0012TU Thin and Light Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/e/v/4/15a-na0012tu-thin-and-light-laptop-hp-original-imagnxac6v3srvpw.jpeg?q=70
COMGG63HGDTFCCGW,https://www.flipkart.com/product/p/item?pid=COMGG63HGDTFCCGW,HP 15s Intel Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15s-fq5111TU Thin and Light Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/j/y/9/-original-imagp7pfaztvgxv3.jpeg?q=70
COMGBH9JDPVGD8BH,https://www.flipkart.com/product/p/item?pid=COMGBH9JDPVGD8BH,HP Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) 15s- eq2144au Thin and Light Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/k/5/b/-original-imagp7pfkjydaptk.jpeg?q=70
COMGAM8DB9BESKN2,https://www.flipkart.com/product/p/item?pid=COMGAM8DB9BESKN2,Lenovo IdeaPad 5 Intel Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) IdeaPad 5 15ITL05 Thin and Light Laptop,https://rukminim1.flixcart.com/image/416/416/klfhk7k0/computer/w/u/x/na-thin-and-light-laptop-lenovo-original-imagyk4hedcydqx5.jpeg?q=70
COMGKC6Y2KA8HMFT,https://www.flipkart.com/product/p/item?pid=COMGKC6Y2KA8HMFT,Lenovo IdeaPad Slim 3 Intel Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) 15ITL6 Thin and Light Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/n/i/u/-original-imagpa5fbvqzk2xn.jpeg?q=70
COMGH3UFDF63TZYW,https://www.flipkart.com/product/p/item?pid=COMGH3UFDF63TZYW,Lenovo Yoga Slim 7 Pro Intel Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) 14IHU5 Thin and Light Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/x/t/r/14ihu5-thin-and-light-laptop-lenovo-original-imagheh6vrqvpfnx.jpeg?q=70
COMGGR9S3YGZUHDZ,https://www.flipkart.com/product/p/item?pid=COMGGR9S3YGZUHDZ,Lenovo IdeaPad Slim 3 Intel Core i3 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) IdeaPad 3 15IAU7 Thin and Light Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/j/m/2/-original-imagpa5gadtkbm6y.jpeg?q=70
COMGHN4MYVNWWQHG,https://www.flipkart.com/product/p/item?pid=COMGHN4MYVNWWQHG,HP Intel Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15s- fr4000TU Thin and Light Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/f/a/8/-original-imagp7pf86vm9mmj.jpeg?q=70
COMGHAGNPKH4AR8V,https://www.flipkart.com/product/p/item?pid=COMGHAGNPKH4AR8V,HP Laptop Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15s-fq2717TU Thin and Light Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/c/l/u/-original-imagp7pgcy8e6eta.jpeg?q=70
COMGZ5F3RTSNVFES,https://www.flipkart.com/product/p/item?pid=COMGZ5F3RTSNVFES,MSI Core i5 12th Gen - (16 GB/1 TB HDD/256 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 4050) Thin GF63 12VE-267IN Gaming Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/7/n/j/-original-imagpyc3eyefdjuc.jpeg?q=70
COMGZMKF3UAXVYU9,https://www.flipkart.com/product/p/item?pid=COMGZMKF3UAXVYU9,ASUS Vivobook 16X (2023) Intel H-Series Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050/120 Hz) K3605ZC-MB542WS Creator Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/f/u/v/-original-imagpeaghmeee2wy.jpeg?q=70
COMGEFDUQCBBAYCY,https://www.flipkart.com/product/p/item?pid=COMGEFDUQCBBAYCY,ASUS VivoBook 16X Ryzen 7 Octa Core 5800H - (16 GB/512 GB SSD/Windows 11 Home) M1603QA-MB711WS Thin and Light Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/o/7/1/-original-imagpxgrmuazgfce.jpeg?q=70
COMGP24QHAAUK7JE,https://www.flipkart.com/product/p/item?pid=COMGP24QHAAUK7JE,Lenovo IdeaPad 3 Core i3 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) 14IAU7 Thin and Light Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/j/m/2/-original-imagpa5gadtkbm6y.jpeg?q=70
COMGMXT5FNPRPFGZ,https://www.flipkart.com/product/p/item?pid=COMGMXT5FNPRPFGZ,ASUS Vivobook 15 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) X1500EA-EJ3381WS Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/1/p/t/x1500ea-ej3381ws-laptop-asus-original-imagmxt4aksvxgbe.jpeg?q=70
COMGNRNUB4YZPDHM,https://www.flipkart.com/product/p/item?pid=COMGNRNUB4YZPDHM,ASUS Vivobook Pro 15 Ryzen 5 Hexa Core 5600H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050/144 Hz) M6500QC-HN541WS Creator Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/d/k/k/-original-imagqkqnb2fpbhyb.jpeg?q=70
COMGFRHGDB9G3Z9C,https://www.flipkart.com/product/p/item?pid=COMGFRHGDB9G3Z9C,HP Ryzen 5 Hexa Core 5500U - (16 GB/512 GB SSD/Windows 11 Home) 15s- eq2182AU Thin and Light Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/l/l/u/-original-imagp7pf4hphhyhu.jpeg?q=70
COMGMGXFGF7ZTKHF,https://www.flipkart.com/product/p/item?pid=COMGMGXFGF7ZTKHF,ASUS Vivobook Go 15 OLED (2023) Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) E1504FA-LK323WS Thin and Light Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/k/2/b/-original-imagpxgrex4fdfcp.jpeg?q=70
COMGDSFCWQY5EFZB,https://www.flipkart.com/product/p/item?pid=COMGDSFCWQY5EFZB,HP Pavilion (2023) Eyesafe Ryzen 5 Hexa Core 5625U - (16 GB/512 GB SSD/Windows 11 Home) 14-EC1019AU Thin and Light Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/r/q/b/-original-imagp7pfjb8utket.jpeg?q=70
COMGZ4PNYD7RRMTS,https://www.flipkart.com/product/p/item?pid=COMGZ4PNYD7RRMTS,MSI Core i9 13th Gen - (64 GB/4 TB SSD/Windows 11 Home/16 GB Graphics/NVIDIA GeForce RTX 4090) Titan GT77 HX 13VI-092IN Gaming Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/s/g/x/titan-gt77-hx-13vi-092in-gaming-laptop-msi-original-imagz6bbegpvmr2k.jpeg?q=70
COMGM7VXAU6AYDVM,https://www.flipkart.com/product/p/item?pid=COMGM7VXAU6AYDVM,Lenovo Yoga Slim 7 Pro Core i7 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) 14IAP7 Thin and Light Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/n/m/b/14iap7-thin-and-light-laptop-lenovo-original-imagmt74uymtvtdz.jpeg?q=70
COMGH3UFWZZ38PWB,https://www.flipkart.com/product/p/item?pid=COMGH3UFWZZ38PWB,Lenovo Yoga Slim 7 Carbon Intel Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home) 13IAP7 Thin and Light Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/t/c/7/13iap7-thin-and-light-laptop-lenovo-original-imagh4yp5ztbq39w.jpeg?q=70
COMGNRNUUGYRB96A,https://www.flipkart.com/product/p/item?pid=COMGNRNUUGYRB96A,ASUS Vivobook Go 15 (2023) Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) E1504FA-NJ321WS Thin and Light Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/u/h/s/-original-imagpxgqj6x2zkhe.jpeg?q=70
COMGG3S9XZV4PWHB,https://www.flipkart.com/product/p/item?pid=COMGG3S9XZV4PWHB,Infinix INBook X1 Neo Series Celeron Quad Core - (8 GB/256 GB SSD/Windows 11 Home) XL22 Thin and Light Laptop,https://rukminim1.flixcart.com/image/416/416/l5fnhjk0/computer/h/g/l/inbook-x1-neo-thin-and-light-laptop-infinix-original-imagg49gbqxuhfha.jpeg?q=70
COMGEMH5FTFWZZFZ,https://www.flipkart.com/product/p/item?pid=COMGEMH5FTFWZZFZ,ASUS TUF Gaming F15 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1650/144 Hz) FX506LHB-HN355W | FX506LH-HN258W Gaming Laptop,https://rukminim1.flixcart.com/image/416/416/kz4gh3k0/computer/n/e/x/fx506lh-hn258ws-gaming-laptop-asus-original-imagb7hfzhmv6v9y.jpeg?q=70
COMGFM5BFZHDDB4R,https://www.flipkart.com/product/p/item?pid=COMGFM5BFZHDDB4R,Lenovo IdeaPad Gaming 3 Intel Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1650) 82K101B6IN|82K101FTIN Gaming Laptop,https://rukminim1.flixcart.com/image/416/416/ks99aq80/computer/y/z/7/na-gaming-laptop-lenovo-original-imag5ve3jvhgvsnx.jpeg?q=70
COMG9QVUPFGPZGZ9,https://www.flipkart.com/product/p/item?pid=COMG9QVUPFGPZGZ9,DELL Inspiron Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) INSPIRON 3511 Thin and Light Laptop,https://rukminim1.flixcart.com/image/416/416/krdtlzk0/computer/l/k/r/na-laptop-dell-original-imag57f9psmfjcxs.jpeg?q=70
COMGZ7YCAXM2AFNU,https://www.flipkart.com/product/p/item?pid=COMGZ7YCAXM2AFNU,Infinix Y1 Plus Neo Intel Celeron Quad Core 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) XL30 Thin and Light Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/t/z/o/xl30-thin-and-light-laptop-infinix-original-imagzmncf5snymhu.jpeg?q=70
COMGZNSBGP8AGWVF,https://www.flipkart.com/product/p/item?pid=COMGZNSBGP8AGWVF,HP 15s (2023) Ryzen 5 Quad Core 7520U - (16 GB/512 GB SSD/Windows 11 Home) 15-fc0030AU Thin and Light Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/8/m/g/-original-imagpecqrbbzdzmj.jpeg?q=70
COMGMXKHFPASREJG,https://www.flipkart.com/product/p/item?pid=COMGMXKHFPASREJG,Acer Extensa (2023) Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) EX215-23 Notebook,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/y/l/p/-original-imagqmqjv5cyvbup.jpeg?q=70
COMGP26H8PHCAMZE,https://www.flipkart.com/product/p/item?pid=COMGP26H8PHCAMZE,Lenovo IdeaPad 3 Core i3 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15IAU7 Thin and Light Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/j/m/2/-original-imagpa5gadtkbm6y.jpeg?q=70
COMGPYZR5ZW5HFGD,https://www.flipkart.com/product/p/item?pid=COMGPYZR5ZW5HFGD,Lenovo IdeaPad 5 Core i7 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) 15IAL7 Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/w/a/o/15ial7-laptop-lenovo-original-imagp7xwbdcqfegn.jpeg?q=70
COMGBNFUTNYFZRJQ,https://www.flipkart.com/product/p/item?pid=COMGBNFUTNYFZRJQ,Lenovo IdeaPad Slim 3 Intel Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 81X800J3IN|81X800LGIN|81X800N2IN Thin and Light Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/n/i/u/-original-imagpa5fbvqzk2xn.jpeg?q=70
COMGMM3HXJC3TYYH,https://www.flipkart.com/product/p/item?pid=COMGMM3HXJC3TYYH,Infinix INBook Y1 Plus Intel Core i3 10th Gen - (8 GB/512 GB SSD/Windows 11 Home) XL28 Thin and Light Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/u/u/k/-original-imagmxuravjcmdwu.jpeg?q=70
COMGZ7FRUHRF8AA3,https://www.flipkart.com/product/p/item?pid=COMGZ7FRUHRF8AA3,HP Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) 15s- eq2223AU Thin and Light Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/s/7/4/-original-imagp8xzmyz8jyua.jpeg?q=70
COMGKNA68SH9C54B,https://www.flipkart.com/product/p/item?pid=COMGKNA68SH9C54B,ASUS TUF Gaming A15 (2022) Ryzen 7 Octa Core 6800HS - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050 Ti) FA507RE-HN043WS Gaming Laptop,https://rukminim1.flixcart.com/image/416/416/l1jmc280/computer/k/k/a/fx577ze-hn056w-gaming-laptop-asus-original-imagd395ymfqgarh.jpeg?q=70
COMGNY4F2QYD87BE,https://www.flipkart.com/product/p/item?pid=COMGNY4F2QYD87BE,MSI Bravo 15 Ryzen 7 Octa Core 5800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/AMD Radeon RX6500M/144 Hz) Bravo 15 B5ED-035IN Gaming Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/b/j/7/bravo-15-b5ed-notebook-msi-original-imagz3rya2qqbhjt.jpeg?q=70
COMGB6DZ2CWGEPPU,https://www.flipkart.com/product/p/item?pid=COMGB6DZ2CWGEPPU,ASUS VivoBook K15 OLED Ryzen 5 Hexa Core AMD R5-5500U - (16 GB/512 GB SSD/Windows 11 Home) KM513UA-L513WS Thin and Light Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/b/v/d/-original-imagpxgqheqtwhnh.jpeg?q=70
COMGZ4PNVKKPW59C,https://www.flipkart.com/product/p/item?pid=COMGZ4PNVKKPW59C,MSI Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 2050) Thin GF63 12UCX-265IN Gaming Laptop,https://rukminim1.flixcart.com/image/416/416/l2qhjm80/computer/l/t/g/gf63-thin-11uc-867in-gaming-laptop-msi-original-imageyk5hzuthuyf.jpeg?q=70
COMGZSFYTH3A4MVB,https://www.flipkart.com/product/p/item?pid=COMGZSFYTH3A4MVB,Lenovo IdeaPad Ryzen 7 Octa Core 5800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050/120 Hz) 15ACH6 Gaming Laptop,https://rukminim1.flixcart.com/image/416/416/kynb6vk0/computer/k/j/a/-original-imagaufne7h4hgbz.jpeg?q=70
COMGJ5TZFKZTRBSX,https://www.flipkart.com/product/p/item?pid=COMGJ5TZFKZTRBSX,HP Athlon Dual Core 3050U - (4 GB/256 GB SSD/DOS) 255 G8 Notebook,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/c/u/a/255-g8-notebook-hp-original-imagjhbj4jf3pjdy.jpeg?q=70
COMGMY3MB9MX5CXF,https://www.flipkart.com/product/p/item?pid=COMGMY3MB9MX5CXF,HP Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 14s-dq2649tu Thin and Light Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/4/p/q/-original-imagp8xzzpsxvpgx.jpeg?q=70
COMGZ5F34DHNDHHF,https://www.flipkart.com/product/p/item?pid=COMGZ5F34DHNDHHF,MSI Core i5 12th Gen - (16 GB/1 TB HDD/256 GB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX 4060) Thin GF63 12VF-268IN Gaming Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/m/e/o/thin-gf63-12ve-071in-gaming-laptop-msi-original-imagmmhgbt9xtnvx.jpeg?q=70
COMGMGSJZA8KBF88,https://www.flipkart.com/product/p/item?pid=COMGMGSJZA8KBF88,MSI Core i7 13th Gen - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX 4060) Katana 17 B13VFK-253IN Gaming Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/s/n/d/katana-17-b13vfk-253in-gaming-laptop-msi-original-imagmmhgf9gjkhzf.jpeg?q=70
COMGHZGHAYFEUYJC,https://www.flipkart.com/product/p/item?pid=COMGHZGHAYFEUYJC,APPLE 2023 MacBook Pro M2 Max - (32 GB/1 TB SSD/macOS Ventura) MPHG3HN/A,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/y/i/y/mphg3hn-a-thin-and-light-laptop-apple-original-imagmfhepavqyfyy.jpeg?q=70
COMGNFU7MHGWNHHA,https://www.flipkart.com/product/p/item?pid=COMGNFU7MHGWNHHA,HP Ryzen 3 Quad Core R3 3250 - (8 GB/512 GB SSD/Windows 11 Home) 255 G8 Business Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/9/v/w/245-g8-business-laptop-hp-original-imagn4bctguugysg.jpeg?q=70
COMGZ4PNFZMMUQQB,https://www.flipkart.com/product/p/item?pid=COMGZ4PNFZMMUQQB,MSI Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 2050) Thin GF63 12UCX-266IN Gaming Laptop,https://rukminim1.flixcart.com/image/416/416/l2qhjm80/computer/l/t/g/gf63-thin-11uc-867in-gaming-laptop-msi-original-imageyk5hzuthuyf.jpeg?q=70
COMGPU47X9DMGZF6,https://www.flipkart.com/product/p/item?pid=COMGPU47X9DMGZF6,Infinix X2 Slim Intel Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) XL23 Thin and Light Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/d/e/x/inbook-thin-and-light-laptop-infinix-original-imagpyjftpuxjk9j.jpeg?q=70
COMGF478XMB8URCH,https://www.flipkart.com/product/p/item?pid=COMGF478XMB8URCH,DELL Inspiron Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3511 Thin and Light Laptop,https://rukminim1.flixcart.com/image/416/416/l45xea80/computer/v/c/x/inspiron-3511-thin-and-light-laptop-dell-original-imagf4n2y3uk8jcz.jpeg?q=70
COMGZKHQUQDBWXHT,https://www.flipkart.com/product/p/item?pid=COMGZKHQUQDBWXHT,ASUS Vivobook 15 Ryzen 7 Octa Core 5800H - (16 GB/512 GB SSD/Windows 11 Home) M1502QA-EJ742WS Thin and Light Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/s/t/x/-original-imagqdrxhr5zqeew.jpeg?q=70
COMGGKKZHDJBZXJX,https://www.flipkart.com/product/p/item?pid=COMGGKKZHDJBZXJX,HP Victus Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1650/144 Hz) 15-fa0070TX Gaming Laptop,https://rukminim1.flixcart.com/image/416/416/l5bd5zk0/computer/o/l/w/15-fa0353tx-gaming-laptop-hp-original-imaggytdx6zpv6qg.jpeg?q=70
COMGPU47C7YK7AJ7,https://www.flipkart.com/product/p/item?pid=COMGPU47C7YK7AJ7,Infinix X2 Slim Intel Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) XL23 Thin and Light Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/o/w/s/inbook-thin-and-light-laptop-infinix-original-imagpyjbxe3auzcp.jpeg?q=70
COMGHZGHYZVHZD5Z,https://www.flipkart.com/product/p/item?pid=COMGHZGHYZVHZD5Z,APPLE 2023 MacBook Pro M2 Max - (32 GB/1 TB SSD/macOS Ventura) MNWA3HN/A,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/6/w/g/mnwa3hn-a-laptop-apple-original-imagmfhehcvgub84.jpeg?q=70
COMGHMH6ZCGDH57Y,https://www.flipkart.com/product/p/item?pid=COMGHMH6ZCGDH57Y,Lenovo IdeaPad Gaming 3 Intel Core i7 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3060) 16IAH7 Gaming Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/l/n/v/16iah7-gaming-laptop-lenovo-original-imaghnqcfbznp7uf.jpeg?q=70
COMGFM5BHPZWTFST,https://www.flipkart.com/product/p/item?pid=COMGFM5BHPZWTFST,Lenovo IdeaPad 3 Intel Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15IAU7 Thin and Light Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/j/m/2/-original-imagpa5gadtkbm6y.jpeg?q=70
COMGEH36WHXAZ66G,https://www.flipkart.com/product/p/item?pid=COMGEH36WHXAZ66G,DELL Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) D560745WIN9B Laptop,https://rukminim1.flixcart.com/image/416/416/l3bx5e80/computer/w/b/h/inspiron-15-3000-laptop-dell-original-imagegyhzfggaagg.jpeg?q=70
COMGH3UF7RZ7MUC4,https://www.flipkart.com/product/p/item?pid=COMGH3UF7RZ7MUC4,Lenovo IdeaPad Flex 5 Ryzen 5 Hexa Core 5500U - (16 GB/512 GB SSD/Windows 11 Home) 14ALC7 Thin and Light Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/9/z/x/14alc7-thin-and-light-laptop-lenovo-original-imaggujjhgppfkfg.jpeg?q=70
COMGZ4PNH9ZQVZXC,https://www.flipkart.com/product/p/item?pid=COMGZ4PNH9ZQVZXC,realme Book Prime Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) CloudPro002 Thin and Light Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/o/i/i/cloudpro002-thin-and-light-laptop-realme-original-imagzbmenjqyyyxm.jpeg?q=70
COMG99KMN9BS6C7Z,https://www.flipkart.com/product/p/item?pid=COMG99KMN9BS6C7Z,Lenovo IdeaPad Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) ideapad 3 14ALC6UB Thin and Light Laptop,https://rukminim1.flixcart.com/image/416/416/kwmfqfk0/computer/8/l/2/ideapad-3-14acl6-thin-and-light-laptop-lenovo-original-imag99kmftdeexpz.jpeg?q=70
COMGP8QVZHRWWNZF,https://www.flipkart.com/product/p/item?pid=COMGP8QVZHRWWNZF,MSI Katana 15 Core i7 12th Gen - (8 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3050) Katana 15 B12UDXK-1017IN Gaming Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/i/w/k/katana-15-b12udxk-1019in-gaming-laptop-msi-original-imagp9fkssgswfca.jpeg?q=70
COMGGMEYJVXAET6G,https://www.flipkart.com/product/p/item?pid=COMGGMEYJVXAET6G,HP Laptop with Backlit Keyboard Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15s-fr2512tu Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/l/z/u/15s-fr2512tu-laptop-hp-original-imaggmeygbtemggf.jpeg?q=70
COMGP8QVAAGWKCDP,https://www.flipkart.com/product/p/item?pid=COMGP8QVAAGWKCDP,MSI Katana 15 Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3050) Katana 15 B12UDXK-1018IN Gaming Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/i/w/k/katana-15-b12udxk-1019in-gaming-laptop-msi-original-imagp9fkssgswfca.jpeg?q=70
COMGNFVDJQZEVH6X,https://www.flipkart.com/product/p/item?pid=COMGNFVDJQZEVH6X,HP Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 250 G8 Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/9/v/w/245-g8-business-laptop-hp-original-imagn4bctguugysg.jpeg?q=70
COMGFB2GSG8EQXCQ,https://www.flipkart.com/product/p/item?pid=COMGFB2GSG8EQXCQ,APPLE 2022 MacBook AIR M2 - (8 GB/256 GB SSD/Mac OS Monterey) MLXW3HN/A,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/m/b/n/-original-imagfdf4xnbyyxpa.jpeg?q=70
COMGMGXFQ3QGPJCV,https://www.flipkart.com/product/p/item?pid=COMGMGXFQ3QGPJCV,ASUS Vivobook Go 14 (2023) Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) E1404FA-NK322WS Thin and Light Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/u/9/6/-original-imagpxgq3wcnwpwv.jpeg?q=70
COMGBNFUHREA8EJN,https://www.flipkart.com/product/p/item?pid=COMGBNFUHREA8EJN,Lenovo IdeaPad Gaming 3 Intel Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050) IdeaPad Gaming 3 15IHU6D2 Gaming Laptop,https://rukminim1.flixcart.com/image/416/416/kynb6vk0/computer/k/j/a/-original-imagaufne7h4hgbz.jpeg?q=70
COMGAY9Y7WXZYFDA,https://www.flipkart.com/product/p/item?pid=COMGAY9Y7WXZYFDA,HP Ryzen 3 Quad Core 5300U - (8 GB/512 GB SSD/Windows 11 Home) 14s-fq1089au Thin and Light Laptop,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/l/t/z/-original-imagp8xzjxx7tzet.jpeg?q=70
